"Project","ScanDate","DependencyName","DependencyPath","Description","License","Md5","Sha1","Identifiers","CPE","CVE","CWE","Vulnerability","Source","CVSSv2_Severity","CVSSv2_Score","CVSSv2","CVSSv3_BaseSeverity","CVSSv3_BaseScore","CVSSv3","CPE Confidence","Evidence Count"
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",log4j-core-2.14.1.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/log4j-core-2.14.1.jar,The Apache Log4j Implementation,https://www.apache.org/licenses/LICENSE-2.0.txt,3570d00d9ceb3ca645d6927f15c03a62,c476bd8acb6e7e55f14195a88fa8802687fcf542,pkg:maven/org.apache.logging.log4j/log4j-core@2.14.1,cpe:2.3:a:apache:log4j:2.14.1:*:*:*:*:*:*:*,CVE-2021-44228,CWE-917 Improper Neutralization of Special Elements used in an Expression Language Statement ('Expression Language Injection'),"Apache Log4j2 2.0-beta9 through 2.15.0 (excluding security releases 2.12.2, 2.12.3, and 2.3.1) JNDI features used in configuration, log messages, and parameters do not protect against attacker controlled LDAP and other JNDI related endpoints. An attacker who can control log messages or log message parameters can execute arbitrary code loaded from LDAP servers when message lookup substitution is enabled. From log4j 2.15.0, this behavior has been disabled by default. From version 2.16.0 (along with 2.12.2, 2.12.3, and 2.3.1), this functionality has been completely removed. Note that this vulnerability is specific to log4j-core and does not affect log4net, log4cxx, or other Apache Logging Services projects.",NVD,HIGH,9.3,/AV:N/AC:M/Au:N/C:C/I:C/A:C,CRITICAL,10.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H,HIGH,49
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",log4j-core-2.14.1.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/log4j-core-2.14.1.jar,The Apache Log4j Implementation,https://www.apache.org/licenses/LICENSE-2.0.txt,3570d00d9ceb3ca645d6927f15c03a62,c476bd8acb6e7e55f14195a88fa8802687fcf542,pkg:maven/org.apache.logging.log4j/log4j-core@2.14.1,cpe:2.3:a:apache:log4j:2.14.1:*:*:*:*:*:*:*,CVE-2021-44832,CWE-20 Improper Input Validation,"Apache Log4j2 versions 2.0-beta7 through 2.17.0 (excluding security fix releases 2.3.2 and 2.12.4) are vulnerable to a remote code execution (RCE) attack when a configuration uses a JDBC Appender with a JNDI LDAP data source URI when an attacker has control of the target LDAP server. This issue is fixed by limiting JNDI data source names to the java protocol in Log4j2 versions 2.17.1, 2.12.4, and 2.3.2.",NVD,HIGH,8.5,/AV:N/AC:M/Au:S/C:C/I:C/A:C,MEDIUM,6.6,CVSS:3.1/AV:N/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H,HIGH,49
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",log4j-core-2.14.1.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/log4j-core-2.14.1.jar,The Apache Log4j Implementation,https://www.apache.org/licenses/LICENSE-2.0.txt,3570d00d9ceb3ca645d6927f15c03a62,c476bd8acb6e7e55f14195a88fa8802687fcf542,pkg:maven/org.apache.logging.log4j/log4j-core@2.14.1,cpe:2.3:a:apache:log4j:2.14.1:*:*:*:*:*:*:*,CVE-2021-45046,CWE-502 Deserialization of Untrusted Data,"It was found that the fix to address CVE-2021-44228 in Apache Log4j 2.15.0 was incomplete in certain non-default configurations. This could allows attackers with control over Thread Context Map (MDC) input data when the logging configuration uses a non-default Pattern Layout with either a Context Lookup (for example, $${ctx:loginId}) or a Thread Context Map pattern (%X, %mdc, or %MDC) to craft malicious input data using a JNDI Lookup pattern resulting in an information leak and remote code execution in some environments and local code execution in all environments. Log4j 2.16.0 (Java 8) and 2.12.2 (Java 7) fix this issue by removing support for message lookup patterns and disabling JNDI functionality by default.",NVD,MEDIUM,5.1,/AV:N/AC:H/Au:N/C:P/I:P/A:P,CRITICAL,9.0,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:C/C:H/I:H/A:H,HIGH,49
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",log4j-core-2.14.1.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/log4j-core-2.14.1.jar,The Apache Log4j Implementation,https://www.apache.org/licenses/LICENSE-2.0.txt,3570d00d9ceb3ca645d6927f15c03a62,c476bd8acb6e7e55f14195a88fa8802687fcf542,pkg:maven/org.apache.logging.log4j/log4j-core@2.14.1,cpe:2.3:a:apache:log4j:2.14.1:*:*:*:*:*:*:*,CVE-2021-45105,"CWE-20 Improper Input Validation, CWE-674 Uncontrolled Recursion","Apache Log4j2 versions 2.0-alpha1 through 2.16.0 (excluding 2.12.3 and 2.3.1) did not protect from uncontrolled recursion from self-referential lookups. This allows an attacker with control over Thread Context Map data to cause a denial of service when a crafted string is interpreted. This issue was fixed in Log4j 2.17.0, 2.12.3, and 2.3.1.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:N/A:P,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,49
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",netty-codec-http-4.1.48.Final.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/netty-codec-http-4.1.48.Final.jar,Netty is an asynchronous event-driven network application framework for    rapid development of maintainable high performance protocol servers and    clients.,http://www.apache.org/licenses/LICENSE-2.0,f347c91af3a2f7dffa1b13acd2460618,8b18499a51367d291efd1f200a4e865370d38738,pkg:maven/io.netty/netty-codec-http@4.1.48.Final,cpe:2.3:a:netty:netty:4.1.48:*:*:*:*:*:*:*,CVE-2021-21290,"CWE-378 Creation of Temporary File With Insecure Permissions, CWE-379 Creation of Temporary File in Directory with Incorrect Permissions","Netty is an open-source, asynchronous event-driven network application framework for rapid development of maintainable high performance protocol servers & clients. In Netty before version 4.1.59.Final there is a vulnerability on Unix-like systems involving an insecure temp file. When netty's multipart decoders are used local information disclosure can occur via the local system temporary directory if temporary storing uploads on the disk is enabled. On unix-like systems, the temporary directory is shared between all user. As such, writing to this directory using APIs that do not explicitly set the file/directory permissions can lead to information disclosure. Of note, this does not impact modern MacOS Operating Systems. The method ""File.createTempFile"" on unix-like systems creates a random file, but, by default will create this file with the permissions ""-rw-r--r--"". Thus, if sensitive information is written to this file, other local users can read this information. This is the case in netty's ""AbstractDiskHttpData"" is vulnerable. This has been fixed in version 4.1.59.Final. As a workaround, one may specify your own ""java.io.tmpdir"" when you start the JVM or use ""DefaultHttpDataFactory.setBaseDir(...)"" to set the directory to something that is only readable by the current user.",NVD,LOW,1.9,/AV:L/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,33
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",netty-codec-http-4.1.48.Final.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/netty-codec-http-4.1.48.Final.jar,Netty is an asynchronous event-driven network application framework for    rapid development of maintainable high performance protocol servers and    clients.,http://www.apache.org/licenses/LICENSE-2.0,f347c91af3a2f7dffa1b13acd2460618,8b18499a51367d291efd1f200a4e865370d38738,pkg:maven/io.netty/netty-codec-http@4.1.48.Final,cpe:2.3:a:netty:netty:4.1.48:*:*:*:*:*:*:*,CVE-2021-21295,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"Netty is an open-source, asynchronous event-driven network application framework for rapid development of maintainable high performance protocol servers & clients. In Netty (io.netty:netty-codec-http2) before version 4.1.60.Final there is a vulnerability that enables request smuggling. If a Content-Length header is present in the original HTTP/2 request, the field is not validated by `Http2MultiplexHandler` as it is propagated up. This is fine as long as the request is not proxied through as HTTP/1.1. If the request comes in as an HTTP/2 stream, gets converted into the HTTP/1.1 domain objects (`HttpRequest`, `HttpContent`, etc.) via `Http2StreamFrameToHttpObjectCodec `and then sent up to the child channel's pipeline and proxied through a remote peer as HTTP/1.1 this may result in request smuggling. In a proxy case, users may assume the content-length is validated somehow, which is not the case. If the request is forwarded to a backend channel that is a HTTP/1.1 connection, the Content-Length now has meaning and needs to be checked. An attacker can smuggle requests inside the body as it gets downgraded from HTTP/2 to HTTP/1.1. For an example attack refer to the linked GitHub Advisory. Users are only affected if all of this is true: `HTTP2MultiplexCodec` or `Http2FrameCodec` is used, `Http2StreamFrameToHttpObjectCodec` is used to convert to HTTP/1.1 objects, and these HTTP/1.1 objects are forwarded to another remote peer. This has been patched in 4.1.60.Final As a workaround, the user can do the validation by themselves by implementing a custom `ChannelInboundHandler` that is put in the `ChannelPipeline` behind `Http2StreamFrameToHttpObjectCodec`.",NVD,LOW,2.6,/AV:N/AC:H/Au:N/C:N/I:P/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,33
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",netty-codec-http-4.1.48.Final.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/netty-codec-http-4.1.48.Final.jar,Netty is an asynchronous event-driven network application framework for    rapid development of maintainable high performance protocol servers and    clients.,http://www.apache.org/licenses/LICENSE-2.0,f347c91af3a2f7dffa1b13acd2460618,8b18499a51367d291efd1f200a4e865370d38738,pkg:maven/io.netty/netty-codec-http@4.1.48.Final,cpe:2.3:a:netty:netty:4.1.48:*:*:*:*:*:*:*,CVE-2021-21409,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"Netty is an open-source, asynchronous event-driven network application framework for rapid development of maintainable high performance protocol servers & clients. In Netty (io.netty:netty-codec-http2) before version 4.1.61.Final there is a vulnerability that enables request smuggling. The content-length header is not correctly validated if the request only uses a single Http2HeaderFrame with the endStream set to to true. This could lead to request smuggling if the request is proxied to a remote peer and translated to HTTP/1.1. This is a followup of GHSA-wm47-8v5p-wjpj/CVE-2021-21295 which did miss to fix this one case. This was fixed as part of 4.1.61.Final.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,5.9,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:N/I:H/A:N,HIGH,33
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",netty-codec-http-4.1.48.Final.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/netty-codec-http-4.1.48.Final.jar,Netty is an asynchronous event-driven network application framework for    rapid development of maintainable high performance protocol servers and    clients.,http://www.apache.org/licenses/LICENSE-2.0,f347c91af3a2f7dffa1b13acd2460618,8b18499a51367d291efd1f200a4e865370d38738,pkg:maven/io.netty/netty-codec-http@4.1.48.Final,cpe:2.3:a:netty:netty:4.1.48:*:*:*:*:*:*:*,CVE-2021-37136,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),The Bzip2 decompression decoder function doesn't allow setting size restrictions on the decompressed output data (which affects the allocation size used during decompression). All users of Bzip2Decoder are affected. The malicious input can trigger an OOME and so a DoS attack,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,33
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",netty-codec-http-4.1.48.Final.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/netty-codec-http-4.1.48.Final.jar,Netty is an asynchronous event-driven network application framework for    rapid development of maintainable high performance protocol servers and    clients.,http://www.apache.org/licenses/LICENSE-2.0,f347c91af3a2f7dffa1b13acd2460618,8b18499a51367d291efd1f200a4e865370d38738,pkg:maven/io.netty/netty-codec-http@4.1.48.Final,cpe:2.3:a:netty:netty:4.1.48:*:*:*:*:*:*:*,CVE-2021-37137,CWE-400 Uncontrolled Resource Consumption ('Resource Exhaustion'),The Snappy frame decoder function doesn't restrict the chunk length which may lead to excessive memory usage. Beside this it also may buffer reserved skippable chunks until the whole chunk was received which may lead to excessive memory usage as well. This vulnerability can be triggered by supplying malicious input that decompresses to a very big size (via a network stream or a file) or by sending a huge skippable chunk.,NVD,MEDIUM,5.0,/AV:N/AC:L/Au:N/C:N/I:N/A:P,HIGH,7.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:H,HIGH,33
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",netty-codec-http-4.1.48.Final.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/netty-codec-http-4.1.48.Final.jar,Netty is an asynchronous event-driven network application framework for    rapid development of maintainable high performance protocol servers and    clients.,http://www.apache.org/licenses/LICENSE-2.0,f347c91af3a2f7dffa1b13acd2460618,8b18499a51367d291efd1f200a4e865370d38738,pkg:maven/io.netty/netty-codec-http@4.1.48.Final,cpe:2.3:a:netty:netty:4.1.48:*:*:*:*:*:*:*,CVE-2021-43797,CWE-444 Inconsistent Interpretation of HTTP Requests ('HTTP Request Smuggling'),"Netty is an asynchronous event-driven network application framework for rapid development of maintainable high performance protocol servers & clients. Netty prior to version 4.1.71.Final skips control chars when they are present at the beginning / end of the header name. It should instead fail fast as these are not allowed by the spec and could lead to HTTP request smuggling. Failing to do the validation might cause netty to ""sanitize"" header names before it forward these to another remote system when used as proxy. This remote system can't see the invalid usage anymore, and therefore does not do the validation itself. Users should upgrade to version 4.1.71.Final.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N,HIGH,33
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",netty-codec-http-4.1.48.Final.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/netty-codec-http-4.1.48.Final.jar,Netty is an asynchronous event-driven network application framework for    rapid development of maintainable high performance protocol servers and    clients.,http://www.apache.org/licenses/LICENSE-2.0,f347c91af3a2f7dffa1b13acd2460618,8b18499a51367d291efd1f200a4e865370d38738,pkg:maven/io.netty/netty-codec-http@4.1.48.Final,cpe:2.3:a:netty:netty:4.1.48:*:*:*:*:*:*:*,CVE-2022-24823,"CWE-378 Creation of Temporary File With Insecure Permissions, CWE-379 Creation of Temporary File in Directory with Incorrect Permissions, CWE-668 Exposure of Resource to Wrong Sphere","Netty is an open-source, asynchronous event-driven network application framework. The package `io.netty:netty-codec-http` prior to version 4.1.77.Final contains an insufficient fix for CVE-2021-21290. When Netty's multipart decoders are used local information disclosure can occur via the local system temporary directory if temporary storing uploads on the disk is enabled. This only impacts applications running on Java version 6 and lower. Additionally, this vulnerability impacts code running on Unix-like systems, and very old versions of Mac OSX and Windows as they all share the system temporary directory between all users. Version 4.1.77.Final contains a patch for this vulnerability. As a workaround, specify one's own `java.io.tmpdir` when starting the JVM or use DefaultHttpDataFactory.setBaseDir(...) to set the directory to something that is only readable by the current user.",NVD,LOW,1.9,/AV:L/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,33
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",netty-transport-4.1.76.Final.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/netty-transport-4.1.76.Final.jar,Netty is an asynchronous event-driven network application framework for    rapid development of maintainable high performance protocol servers and    clients.,https://www.apache.org/licenses/LICENSE-2.0,5a85cb00b4306cd2dd9e4c58e70102a7,f01d2f935005b6fdb2fedc23114d2ae717749c36,pkg:maven/io.netty/netty-transport@4.1.76.Final,cpe:2.3:a:netty:netty:4.1.76:*:*:*:*:*:*:*,CVE-2022-24823,"CWE-378 Creation of Temporary File With Insecure Permissions, CWE-379 Creation of Temporary File in Directory with Incorrect Permissions, CWE-668 Exposure of Resource to Wrong Sphere","Netty is an open-source, asynchronous event-driven network application framework. The package `io.netty:netty-codec-http` prior to version 4.1.77.Final contains an insufficient fix for CVE-2021-21290. When Netty's multipart decoders are used local information disclosure can occur via the local system temporary directory if temporary storing uploads on the disk is enabled. This only impacts applications running on Java version 6 and lower. Additionally, this vulnerability impacts code running on Unix-like systems, and very old versions of Mac OSX and Windows as they all share the system temporary directory between all users. Version 4.1.77.Final contains a patch for this vulnerability. As a workaround, specify one's own `java.io.tmpdir` when starting the JVM or use DefaultHttpDataFactory.setBaseDir(...) to set the directory to something that is only readable by the current user.",NVD,LOW,1.9,/AV:L/AC:M/Au:N/C:P/I:N/A:N,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,31
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",org.apache.sling.javax.activation-0.1.0.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/org.apache.sling.javax.activation-0.1.0.jar,The Apache Sling javax.activation bundle contributes an OSGi-compatible activation bundle.,http://www.apache.org/licenses/LICENSE-2.0.txt,f2a90b2b2a1246326f9495b944618542,606ef790ce33d9cd6b892c47cc2a9508efc57698,pkg:maven/org.apache.sling/org.apache.sling.javax.activation@0.1.0,cpe:2.3:a:apache:sling:0.1.0:*:*:*:*:*:*:*,CVE-2016-5394,CWE-79 Improper Neutralization of Input During Web Page Generation ('Cross-site Scripting'),"In the XSS Protection API module before 1.0.12 in Apache Sling, the encoding done by the XSSAPI.encodeForJSString() method is not restrictive enough and for some input patterns allows script tags to pass through unencoded, leading to potential XSS vulnerabilities.",NVD,MEDIUM,4.3,/AV:N/AC:M/Au:N/C:N/I:P/A:N,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N,HIGH,35
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",org.apache.sling.javax.activation-0.1.0.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/libs/org.apache.sling.javax.activation-0.1.0.jar,The Apache Sling javax.activation bundle contributes an OSGi-compatible activation bundle.,http://www.apache.org/licenses/LICENSE-2.0.txt,f2a90b2b2a1246326f9495b944618542,606ef790ce33d9cd6b892c47cc2a9508efc57698,pkg:maven/org.apache.sling/org.apache.sling.javax.activation@0.1.0,cpe:2.3:a:apache:sling:0.1.0:*:*:*:*:*:*:*,CVE-2016-6798,CWE-611 Improper Restriction of XML External Entity Reference ('XXE'),"In the XSS Protection API module before 1.0.12 in Apache Sling, the method XSS.getValidXML() uses an insecure SAX parser to validate the input string, which allows for XXE attacks in all scripts which use this method to validate user input, potentially allowing an attacker to read sensitive data on the filesystem, perform same-site-request-forgery (SSRF), port-scanning behind the firewall or DoS the application.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,35
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",postgresql-42.2.21.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/postgresql-42.2.21.jar,PostgreSQL JDBC Driver Postgresql,BSD-2-Clause: https://jdbc.postgresql.org/about/license.html,165373f7be29e147047f5dbf205504dd,9e7e7299d19c619a162b24d4761e6ca7d7f226a6,pkg:maven/org.postgresql/postgresql@42.2.21,"cpe:2.3:a:postgresql:postgresql:42.2.21:*:*:*:*:*:*:*, cpe:2.3:a:postgresql:postgresql_jdbc_driver:42.2.21:*:*:*:*:*:*:*",CVE-2022-21724,CWE-665 Improper Initialization,"pgjdbc is the offical PostgreSQL JDBC Driver. A security hole was found in the jdbc driver for postgresql database while doing security research. The system using the postgresql library will be attacked when attacker control the jdbc url or properties. pgjdbc instantiates plugin instances based on class names provided via `authenticationPluginClassName`, `sslhostnameverifier`, `socketFactory`, `sslfactory`, `sslpasswordcallback` connection properties. However, the driver did not verify if the class implements the expected interface before instantiating the class. This can lead to code execution loaded via arbitrary classes. Users using plugins are advised to upgrade. There are no known workarounds for this issue.",NVD,HIGH,7.5,/AV:N/AC:L/Au:N/C:P/I:P/A:P,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,HIGH,47
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",postgresql-42.2.21.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/postgresql-42.2.21.jar,PostgreSQL JDBC Driver Postgresql,BSD-2-Clause: https://jdbc.postgresql.org/about/license.html,165373f7be29e147047f5dbf205504dd,9e7e7299d19c619a162b24d4761e6ca7d7f226a6,pkg:maven/org.postgresql/postgresql@42.2.21,"cpe:2.3:a:postgresql:postgresql:42.2.21:*:*:*:*:*:*:*, cpe:2.3:a:postgresql:postgresql_jdbc_driver:42.2.21:*:*:*:*:*:*:*",CVE-2022-26520,CWE-20 Improper Input Validation,"** DISPUTED ** In pgjdbc before 42.3.3, an attacker (who controls the jdbc URL or properties) can call java.util.logging.FileHandler to write to arbitrary files through the loggerFile and loggerLevel connection properties. An example situation is that an attacker could create an executable JSP file under a Tomcat web root. NOTE: the vendor's position is that there is no pgjdbc vulnerability; instead, it is a vulnerability for any application to use the pgjdbc driver with untrusted connection properties.",OSSINDEX,HIGH,9.8,/AV:N/AC:L/Au:/C:H/I:H/A:H,"","","",HIGH,47
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",postgresql-42.2.21.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/postgresql-42.2.21.jar,PostgreSQL JDBC Driver Postgresql,BSD-2-Clause: https://jdbc.postgresql.org/about/license.html,165373f7be29e147047f5dbf205504dd,9e7e7299d19c619a162b24d4761e6ca7d7f226a6,pkg:maven/org.postgresql/postgresql@42.2.21,"cpe:2.3:a:postgresql:postgresql:42.2.21:*:*:*:*:*:*:*, cpe:2.3:a:postgresql:postgresql_jdbc_driver:42.2.21:*:*:*:*:*:*:*",CVE-2022-31197,CWE-89 Improper Neutralization of Special Elements used in an SQL Command ('SQL Injection'),"PostgreSQL JDBC Driver (PgJDBC for short) allows Java programs to connect to a PostgreSQL database using standard, database independent Java code. The PGJDBC implementation of the `java.sql.ResultRow.refreshRow()` method is not performing escaping of column names so a malicious column name that contains a statement terminator, e.g. `;`, could lead to SQL injection. This could lead to executing additional SQL commands as the application's JDBC user. User applications that do not invoke the `ResultSet.refreshRow()` method are not impacted. User application that do invoke that method are impacted if the underlying database that they are querying via their JDBC application may be under the control of an attacker. The attack requires the attacker to trick the user into executing SQL against a table name who's column names would contain the malicious SQL and subsequently invoke the `refreshRow()` method on the ResultSet. Note that the application's JDBC user and the schema owner need not be the same. A JDBC application that executes as a privileged user querying database schemas owned by potentially malicious less-privileged users would be vulnerable. In that situation it may be possible for the malicious user to craft a schema that causes the application to execute commands as the privileged user. Patched versions will be released as `42.2.26` and `42.4.1`. Users are advised to upgrade. There are no known workarounds for this issue.",NVD,"","","",HIGH,8.0,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,HIGH,47
reqmgr/reqmgr_dev/Dev_979,"Mon, 5 Dec 2022 00:56:37 -0500",postgresql-42.2.21.jar,/home/jenkins/agent/workspace/reqmgr/reqmgr_dev/com.ibm.security.access.reqmgr.cucumber/build/runtime-libs/postgresql-42.2.21.jar,PostgreSQL JDBC Driver Postgresql,BSD-2-Clause: https://jdbc.postgresql.org/about/license.html,165373f7be29e147047f5dbf205504dd,9e7e7299d19c619a162b24d4761e6ca7d7f226a6,pkg:maven/org.postgresql/postgresql@42.2.21,"cpe:2.3:a:postgresql:postgresql:42.2.21:*:*:*:*:*:*:*, cpe:2.3:a:postgresql:postgresql_jdbc_driver:42.2.21:*:*:*:*:*:*:*",CVE-2022-41946,"CWE-200 Information Exposure, CWE-377 Insecure Temporary File","pgjdbc is an open source postgresql JDBC Driver. In affected versions a prepared statement using either `PreparedStatement.setText(int, InputStream)` or `PreparedStatemet.setBytea(int, InputStream)` will create a temporary file if the InputStream is larger than 2k. This will create a temporary file which is readable by other users on Unix like systems, but not MacOS. On Unix like systems, the system's temporary directory is shared between all users on that system. Because of this, when files and directories are written into this directory they are, by default, readable by other users on that same system. This vulnerability does not allow other users to overwrite the contents of these directories or files. This is purely an information disclosure vulnerability. Because certain JDK file system APIs were only added in JDK 1.7, this this fix is dependent upon the version of the JDK you are using. Java 1.7 and higher users: this vulnerability is fixed in 4.5.0. Java 1.6 and lower users: no patch is available. If you are unable to patch, or are stuck running on Java 1.6, specifying the java.io.tmpdir system environment variable to a directory that is exclusively owned by the executing user will mitigate this vulnerability.",NVD,"","","",MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:N/A:N,HIGH,47
